document,src,alt,width,height,actual_width,actual_height,bytes,missing,srcset,sizes,css
/tmp/epf-blog-image-html/blog_drywall-installation-after-water-damage-mississauga.html,/gallery/drywall-repair/drywall-repair-service00002.webp,Ceiling drywall replacement after water damage in Mississauga,,,320,320,32773,False,,,mx-auto max-h-[520px] w-full bg-slate-100 object-contain p-4 md:p-6
/tmp/epf-blog-image-html/blog_drywall-installation-after-water-damage-mississauga.html,/gallery/drywall-repair/drywall-repair-service00002.webp,Ceiling drywall replacement after water damage in Mississauga,,,320,320,32773,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_drywall-installation-after-water-damage-mississauga.html,/services/drywall/5.webp,Mississauga water-damage drywall replacement before finish coats,,,640,427,400936,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_drywall-installation-after-water-damage-mississauga.html,/gallery/drywall-repair/drywall-repair-service00003.webp,Final smooth drywall finish after water damage replacement,,,240,320,29333,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_ceiling-drywall-repair-burlington-water-damage.html,/logo.png,EPF Pro Services,,,200,56,16050,False,,,h-auto w-36 shrink-0 object-contain sm:w-44 md:w-48
/tmp/epf-blog-image-html/blog_ceiling-drywall-repair-burlington-water-damage.html,/blog/drywall-repair-burlington-intent.png,Burlington ceiling drywall repair after leak,,,1672,941,1779884,False,,,mx-auto max-h-[520px] w-full bg-slate-100 object-contain p-4 md:p-6
/tmp/epf-blog-image-html/blog_ceiling-drywall-repair-burlington-water-damage.html,/blog/drywall-repair-burlington-intent.png,Burlington ceiling drywall repair after leak,,,1672,941,1779884,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_ceiling-drywall-repair-burlington-water-damage.html,/gallery/drywall-repair/drywall-repair-service00002.webp,drywall repair Mississauga ceiling patch,,,320,320,32773,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_ceiling-drywall-repair-burlington-water-damage.html,/gallery/drywall-repair/drywall-repair-service00003.webp,smooth drywall finishing before painting,,,240,320,29333,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_how-to-choose-popcorn-ceiling-removal-contractor-oakville.html,/logo.png,Popcorn ceiling removal EPF Pro Services,,,200,56,16050,False,,,w-auto h-14 md:h-16 object-contain
/tmp/epf-blog-image-html/blog_how-to-choose-popcorn-ceiling-removal-contractor-oakville.html,/blog/oakville-popcorn-ceiling-removal-contractor-guide-featured.png,Oakville room sealed for popcorn ceiling removal with HEPA dust control equipment,1600,900,1672,941,2181924,False,,,h-auto w-full object-cover
/tmp/epf-blog-image-html/blog_how-to-choose-popcorn-ceiling-removal-contractor-oakville.html,/blog/oakville-popcorn-ceiling-removal-contractor-guide-featured.png,Oakville room sealed for popcorn ceiling removal with HEPA dust control equipment,,,1672,941,2181924,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_how-to-choose-popcorn-ceiling-removal-contractor-oakville.html,/services/popcorn-ceiling-removal/2.webp,Ceiling skim coat after popcorn texture removal,,,380,507,96554,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_how-to-choose-popcorn-ceiling-removal-contractor-oakville.html,/services/popcorn-ceiling-removal/3.webp,Finished smooth ceiling after popcorn removal,,,380,507,71046,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_how-long-does-popcorn-ceiling-removal-take-hamilton.html,/logo.png,Popcorn ceiling removal EPF Pro Services,,,200,56,16050,False,,,w-auto h-14 md:h-16 object-contain
/tmp/epf-blog-image-html/blog_how-long-does-popcorn-ceiling-removal-take-hamilton.html,/blog/popcorn-ceiling-removal-time.png,How long popcorn ceiling removal takes in Hamilton,,,666,1364,1681806,False,,,mx-auto max-h-[520px] w-full bg-slate-100 object-contain p-4 md:p-6
/tmp/epf-blog-image-html/blog_how-long-does-popcorn-ceiling-removal-take-hamilton.html,/blog/popcorn-ceiling-removal-time.png,How long popcorn ceiling removal takes in Hamilton,,,666,1364,1681806,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_how-long-does-popcorn-ceiling-removal-take-hamilton.html,/gallery/PopcornCeilingRemoval/popcorn-ceiling-removal5.jpg,Hamilton ceiling smoothing stage that extends the timeline after texture removal,,,500,667,228007,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_how-long-does-popcorn-ceiling-removal-take-hamilton.html,/gallery/PopcornCeilingRemoval/popcorn-ceiling-removal9.jpg,Finished Hamilton ceiling after popcorn removal timeline is complete,,,500,667,113877,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_hepa-sanding-containment-smooth-ceiling-projects.html,/logo.png,EPF Pro Services,,,200,56,16050,False,,,h-auto w-36 shrink-0 object-contain sm:w-44 md:w-48
/tmp/epf-blog-image-html/blog_hepa-sanding-containment-smooth-ceiling-projects.html,/blog/hepa-sanding-containment-smooth-ceiling.png,Contractors sanding a smooth ceiling with HEPA dust control,,,1672,941,1925997,False,,,mx-auto max-h-[520px] w-full bg-slate-100 object-contain p-4 md:p-6
/tmp/epf-blog-image-html/blog_hepa-sanding-containment-smooth-ceiling-projects.html,/blog/hepa-sanding-containment-smooth-ceiling.png,Contractors sanding a smooth ceiling with HEPA dust control,,,1672,941,1925997,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_hepa-sanding-containment-smooth-ceiling-projects.html,/blog/popcorn-ceiling-removal-quote-checklist.png,Contractor checking ceiling details before a quote,,,1672,941,2347713,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_hepa-sanding-containment-smooth-ceiling-projects.html,/blog/ceiling-leak-repair-smooth-finish.png,Ceiling repair before smooth finish,,,1672,941,2146692,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_ceiling-rebuild-after-leak-oakville-project.html,/logo.png,EPF Pro Services,,,200,56,16050,False,,,h-auto w-36 shrink-0 object-contain sm:w-44 md:w-48
/tmp/epf-blog-image-html/blog_ceiling-rebuild-after-leak-oakville-project.html,/gallery/drywall-repair/drywall-repair-service00002.webp,Oakville ceiling rebuild after leak with new drywall installed,,,320,320,32773,False,,,mx-auto max-h-[520px] w-full bg-slate-100 object-contain p-4 md:p-6
/tmp/epf-blog-image-html/blog_ceiling-rebuild-after-leak-oakville-project.html,/gallery/drywall-repair/drywall-repair-service00002.webp,Oakville ceiling rebuild after leak with new drywall installed,,,320,320,32773,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_ceiling-rebuild-after-leak-oakville-project.html,/services/drywall/2.webp,Oakville ceiling rebuild project during finishing,,,640,427,402646,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_ceiling-rebuild-after-leak-oakville-project.html,/services/drywall/6.webp,Completed Oakville ceiling rebuild after leak,,,640,427,344207,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_drywall-repair-burlington-homes-ceilings-basements-cracks.html,/logo.png,EPF Pro Services,,,200,56,16050,False,,,h-auto w-36 shrink-0 object-contain sm:w-44 md:w-48
/tmp/epf-blog-image-html/blog_drywall-repair-burlington-homes-ceilings-basements-cracks.html,/blog/drywall-repair-burlington-intent.png,Drywall repair in a Burlington home with clean protected work area,,,1672,941,1779884,False,,,mx-auto max-h-[520px] w-full bg-slate-100 object-contain p-4 md:p-6
/tmp/epf-blog-image-html/blog_drywall-repair-burlington-homes-ceilings-basements-cracks.html,/blog/drywall-repair-burlington-intent.png,Professional drywall repair in a Burlington home,,,1672,941,1779884,False,,,w-full
/tmp/epf-blog-image-html/blog_drywall-repair-burlington-homes-ceilings-basements-cracks.html,/blog/drywall-repair-burlington-intent.png,Drywall repair in a Burlington home with clean protected work area,,,1672,941,1779884,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_drywall-repair-burlington-homes-ceilings-basements-cracks.html,/gallery/drywall-repair/drywall-repair-service00001.webp,Burlington drywall repair patch prepared for finishing,,,320,320,40781,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_baseboard-installation-after-popcorn-ceiling-removal.html,/logo.png,Popcorn ceiling removal EPF Pro Services,,,200,56,16050,False,,,w-auto h-14 md:h-16 object-contain
/tmp/epf-blog-image-html/blog_baseboard-installation-after-popcorn-ceiling-removal.html,/gallery/baseboard-installation/baseboard-installation00001.jpg,Room with smooth ceiling and new baseboards,,,464,469,68044,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_baseboard-installation-after-popcorn-ceiling-removal.html,/gallery/baseboard-installation/baseboard-installation00002.jpg,Old popcorn ceiling with damaged baseboards,,,481,471,58669,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_baseboard-installation-after-popcorn-ceiling-removal.html,/gallery/baseboard-installation/baseboard-installation00003.jpg,Modern smooth ceiling with tall baseboards,,,492,472,58496,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_popcorn-ceiling-removal-cost-gta-2026-price-guide.html,/logo.png,Popcorn ceiling removal EPF Pro Services,,,200,56,16050,False,,,w-auto h-14 md:h-16 object-contain
/tmp/epf-blog-image-html/blog_popcorn-ceiling-removal-cost-gta-2026-price-guide.html,/services/popcorn-ceiling-removal/3.webp,Finished smooth ceiling after popcorn ceiling removal in a GTA home,1600,900,380,507,71046,False,,,h-auto w-full object-cover
/tmp/epf-blog-image-html/blog_popcorn-ceiling-removal-cost-gta-2026-price-guide.html,/services/popcorn-ceiling-removal/3.webp,Finished smooth ceiling after popcorn ceiling removal in a GTA home,,,380,507,71046,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_popcorn-ceiling-removal-cost-gta-2026-price-guide.html,/services/popcorn-ceiling-removal/1.webp,Protected room setup before popcorn ceiling removal,,,428,571,134273,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_popcorn-ceiling-removal-cost-gta-2026-price-guide.html,/services/popcorn-ceiling-removal/2.webp,Ceiling skim coat after popcorn texture removal,,,380,507,96554,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_wallpaper-removal-toronto-guide.html,/logo.png,EPF Pro Services,,,200,56,16050,False,,,h-auto w-36 shrink-0 object-contain sm:w-44 md:w-48
/tmp/epf-blog-image-html/blog_wallpaper-removal-toronto-guide.html,/services/popcorn-ceiling-removal/1.webp,Popcorn ceiling removal project detail,,,428,571,134273,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_wallpaper-removal-toronto-guide.html,/services/popcorn-ceiling-removal/2.webp,Before and after ceiling smoothing,,,380,507,96554,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_wallpaper-removal-toronto-guide.html,/services/popcorn-ceiling-removal/3.webp,Ceiling primed and paint-ready,,,380,507,71046,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_drywall-repair-before-painting.html,/logo.png,EPF Pro Services,,,200,56,16050,False,,,h-auto w-36 shrink-0 object-contain sm:w-44 md:w-48
/tmp/epf-blog-image-html/blog_fix-bad-drywall-finishing-garage.html,/logo.png,EPF Pro Services,,,200,56,16050,False,,,h-auto w-36 shrink-0 object-contain sm:w-44 md:w-48
/tmp/epf-blog-image-html/blog_fix-bad-drywall-finishing-garage.html,/blog/fix-bad-drywall-finishing-garage-featured.webp,Unfinished garage wall with uneven compound ridges and visible fastener spots,1600,900,1536,1024,78846,False,,,h-auto w-full object-cover
/tmp/epf-blog-image-html/blog_fix-bad-drywall-finishing-garage.html,/blog/fix-bad-drywall-finishing-garage-featured.webp,Unfinished garage wall with uneven compound ridges and visible fastener spots,,,1536,1024,78846,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_fix-bad-drywall-finishing-garage.html,/blog/garage-drywall-finishing-levels-featured.webp,Empty garage with compound-finished wall and ceiling joints under side light,,,1536,1024,81020,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_fix-bad-drywall-finishing-garage.html,/blog/drywall-repair-vs-skimming-garage-walls-featured.webp,Broad skim-coat passes blending into a retained gray garage wall,,,1536,1024,96466,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_how-to-choose-drywall-repair-company-burlington.html,/logo.png,EPF Pro Services,,,200,56,16050,False,,,h-auto w-36 shrink-0 object-contain sm:w-44 md:w-48
/tmp/epf-blog-image-html/blog_how-to-choose-drywall-repair-company-burlington.html,/blog/choosing-drywall-repair-company-burlington-featured.png,Drywall repair company feathering compound on a protected wall in a Burlington home,,,1536,1024,2022745,False,,,mx-auto max-h-[520px] w-full bg-slate-100 object-contain p-4 md:p-6
/tmp/epf-blog-image-html/blog_how-to-choose-drywall-repair-company-burlington.html,/blog/choosing-drywall-repair-company-burlington-featured.png,Drywall repair company feathering compound on a protected wall in a Burlington home,,,1536,1024,2022745,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_how-to-choose-drywall-repair-company-burlington.html,/gallery/drywall-repair/drywall-repair-service00001.webp,Drywall patch repair compound applied around a damaged wall area,,,320,320,40781,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_how-to-choose-drywall-repair-company-burlington.html,/gallery/drywall-repair/drywall-repair-service00003.webp,Paint-ready drywall repair finish after sanding,,,240,320,29333,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_drywall-contractor-hamilton-guide.html,/logo.png,EPF Pro Services,,,200,56,16050,False,,,h-auto w-36 shrink-0 object-contain sm:w-44 md:w-48
/tmp/epf-blog-image-html/blog_drywall-contractor-hamilton-guide.html,/blog/drywall-contractor-hamilton-guide-featured.png,"Hamilton room with new drywall installation, protected floors, and taped seams before finishing.",1600,900,1672,941,2079114,False,,,h-auto w-full object-cover
/tmp/epf-blog-image-html/blog_drywall-contractor-hamilton-guide.html,/blog/drywall-contractor-hamilton-guide-featured.png,"Hamilton room with new drywall installation, protected floors, and taped seams before finishing.",,,1672,941,2079114,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_drywall-contractor-hamilton-guide.html,/gallery/drywall-installation/drywall-installation-hero.webp,Drywall board installation before taping and finishing,,,1529,900,454423,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_drywall-contractor-hamilton-guide.html,/gallery/drywall-repair/drywall-repair-service00003.webp,Drywall taping and compound work before sanding,,,240,320,29333,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_popcorn-ceiling-removal-burlington-local-guide.html,/logo.png,Popcorn ceiling removal EPF Pro Services,,,200,56,16050,False,,,w-auto h-14 md:h-16 object-contain
/tmp/epf-blog-image-html/blog_popcorn-ceiling-removal-burlington-local-guide.html,/blog/popcorn-ceiling-removal-burlington-local-guide-featured.png,Finished smooth ceiling after popcorn ceiling removal in a Burlington-style bright room,1600,900,1672,941,1685435,False,,,h-auto w-full object-cover
/tmp/epf-blog-image-html/blog_popcorn-ceiling-removal-burlington-local-guide.html,/blog/popcorn-ceiling-removal-burlington-local-guide-featured.png,Finished smooth ceiling after popcorn ceiling removal in a Burlington-style bright room,,,1672,941,1685435,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_popcorn-ceiling-removal-burlington-local-guide.html,/services/popcorn-ceiling-removal/1.webp,Protected Burlington room before popcorn ceiling removal,,,428,571,134273,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_popcorn-ceiling-removal-burlington-local-guide.html,/blog/hepa-sanding-containment-smooth-ceiling.png,HEPA dust control setup for Burlington popcorn ceiling removal,,,1672,941,1925997,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_popcorn-ceiling-removal-burlington-local-guide.html,/services/popcorn-ceiling-removal/3.webp,Smooth white ceiling after popcorn texture removal in Burlington,,,380,507,71046,False,,,h-48 w-full object-cover
